	Nodes	Loss	Algo1_012_Sym_Diff	Algo1_012_Duration_(sek)	Algo1_120_Sym_Diff	Algo1_120_Duration_(sek)	Algo1_210_Sym_Diff	Algo1_210_Duration_(sek)	Algo2_Sym_Diff	Algo2_Duration_(sek)
3494	25	70	0,03	0,01975	0,03	0,01931	0,03	0,01757	0,03	11,08708
3495	25	70	0,003	0,00095	0,003	0,00117	0,003	0,00175	0,01	3,34897
3496	25	10	0,0	0,00035	0,0	0,00488	0,0	0,00451	0,0	1,30481
3497	25	60	0,003	0,00135	0,003	0,00279	0,003	0,00473	0,01	5,36889
3498	25	20	0,0	0,00034	0,0	0,00296	0,0	0,0021	0,0	1,22539
3499	25	80	0,137	0,02185	0,137	0,02092	0,137	0,02005	0,063	13,00245
3500	25	30	0,0	0,00033	0,0	0,00383	0,0	0,00348	0,0	2,52454
3501	25	80	0,003	0,00088	0,003	0,00167	0,003	0,0025	0,007	6,12682
3502	25	50	0,0	0,0003	0,0	0,00179	0,0	0,00149	0,0	1,92802
3503	25	40	0,0	0,00035	0,0	0,00379	0,0	0,00328	0,0	3,04769
3504	25	90	0,3	0,00078	0,3	0,00132	0,34	0,00917	0,357	6,81823
3505	25	60	0,0	0,0003	0,0	0,0023	0,0	0,00228	0,0	3,77837
3506	25	70	0,0	0,00051	0,0	0,00207	0,0	0,00189	0,0	4,07297
3507	25	80	0,0	0,0003	0,0	0,00151	0,0	0,00151	0,0	4,37142
3508	25	90	0,0	0,00027	0,157	0,00077	0,157	0,00334	0,157	4,68702
3509	25	90	0,327	0,02992	0,327	0,02978	0,327	0,0372	0,22	18,54405
3510	25	10	0,003	0,05858	0,003	0,0543	0,003	0,05182	0,0	13,20021
3511	25	20	0,003	0,05529	0,003	0,05283	0,003	0,04567	0,0	13,08891
3512	25	60	0,12	0,03082	0,137	0,02826	0,137	0,02617	0,033	12,61902
3513	25	30	0,0	0,04935	0,0	0,04802	0,0	0,04207	0,0	14,85161
3514	25	10	0,0	0,00834	0,0	0,0069	0,0	0,00832	0,0	1,09938
3515	25	40	0,0	0,04598	0,0	0,04726	0,0	0,04104	0,0	15,55679
3516	25	30	0,0	0,00549	0,0	0,00565	0,0	0,00711	0,0	1,77453
3517	25	20	0,0	0,00971	0,0	0,01077	0,0	0,01311	0,0	2,45869
3518	25	50	0,013	0,05163	0,03	0,04822	0,03	0,04992	0,027	18,46542
3519	25	40	0,0	0,00746	0,0	0,00882	0,0	0,01094	0,0	3,55772
3520	25	50	0,06	0,00438	0,06	0,00389	0,06	0,00486	0,063	3,12484
3521	25	70	0,12	0,04643	0,12	0,04589	0,1	0,04529	0,077	17,54211
3522	25	60	0,05	0,0052	0,05	0,00591	0,05	0,00854	0,063	4,46636
3523	25	70	0,083	0,00445	0,083	0,00434	0,083	0,00569	0,153	5,99866
3524	25	90	0,187	0,00144	0,187	0,00113	0,3	0,00442	0,55	7,18098
3525	25	80	0,107	0,00376	0,107	0,00394	0,163	0,0079	0,23	8,15706
3526	25	10	0,0	0,03568	0,0	0,03086	0,0	0,03289	0,003	7,69128
3527	25	20	0,007	0,03178	0,007	0,0311	0,007	0,0311	0,003	8,57747
3528	25	40	0,003	0,01686	0,003	0,01446	0,003	0,01499	0,003	5,95693
3529	25	90	0,527	0,0397	0,537	0,03905	0,377	0,06545	0,143	22,01183
3530	25	30	0,003	0,03049	0,003	0,02757	0,003	0,02983	0,0	9,31883
3531	25	80	0,183	0,05078	0,183	0,05235	0,167	0,05009	0,06	25,47461
3532	25	10	0,0	0,00036	0,0	0,00499	0,0	0,00447	0,0	1,30214
3533	25	20	0,0	0,00034	0,0	0,00465	0,0	0,0039	0,0	1,87139
3534	25	50	0,003	0,02672	0,003	0,02544	0,01	0,02642	0,007	10,22016
3535	25	30	0,0	0,00036	0,0	0,00402	0,0	0,00365	0,0	2,48578
3536	25	60	0,067	0,02916	0,057	0,02948	0,067	0,03248	0,027	11,74804
3537	25	40	0,0	0,00041	0,0	0,00386	0,0	0,00371	0,0	3,0339
3538	25	70	0,14	0,02109	0,137	0,02038	0,09	0,02604	0,097	10,86565
3539	25	50	0,0	0,00031	0,0	0,00323	0,0	0,00278	0,0	3,52857
3540	25	80	0,18	0,01826	0,173	0,01599	0,217	0,02022	0,087	8,70308
3541	25	60	0,0	0,0003	0,0	0,00228	0,0	0,00235	0,0	3,76698
3542	25	70	0,0	0,00031	0,0	0,00189	0,0	0,00186	0,0	4,05566
3543	25	20	0,0	0,0089	0,0	0,01279	0,0	0,01204	0,0	2,4566
3544	25	80	0,0	0,00032	0,0	0,00154	0,0	0,00147	0,0	4,30915
3545	25	10	0,0	0,01729	0,003	0,01807	0,003	0,02012	0,003	3,61367
3546	25	30	0,0	0,01371	0,003	0,01499	0,003	0,01763	0,003	4,58772
3547	25	50	0,04	0,00798	0,04	0,008	0,04	0,00906	0,02	3,2403
3548	25	40	0,007	0,0134	0,007	0,01551	0,007	0,01554	0,007	5,13755
3549	25	60	0,02	0,01146	0,023	0,01266	0,023	0,01268	0,013	6,32257
3550	25	70	0,05	0,01001	0,053	0,00995	0,05	0,01193	0,03	6,4681
3551	25	90	0,327	0,01616	0,327	0,01539	0,497	0,0323	0,483	18,92561
3552	25	80	0,197	0,00996	0,197	0,0098	0,157	0,0177	0,12	7,05481
3553	25	90	0,0	0,00029	0,23	0,00132	0,23	0,008	0,23	13,59004
3554	25	90	0,463	0,01012	0,463	0,01041	0,477	0,02174	0,34	9,25554
3555	25	10	0,0	0,05407	0,0	0,05504	0,0	0,04914	0,0	10,32442
3556	25	20	0,007	0,06205	0,007	0,06096	0,007	0,05609	0,003	14,94345
3557	25	30	0,007	0,0574	0,007	0,05689	0,007	0,05276	0,003	16,24163
3558	25	40	0,017	0,04462	0,017	0,04224	0,017	0,03989	0,0	15,2229
3559	25	70	0,07	0,02741	0,07	0,02273	0,043	0,0227	0,007	14,00887
3560	25	60	0,02	0,0381	0,02	0,11933	0,02	0,03444	0,0	17,07411
3561	25	10	0,003	0,03281	0,003	0,03009	0,003	0,02807	0,007	5,40385
3562	25	20	0,0	0,02552	0,0	0,02585	0,0	0,02696	0,0	5,33528
3563	25	30	0,013	0,01336	0,013	0,01209	0,003	0,01205	0,003	3,31283
3564	25	50	0,03	0,05534	0,03	0,0527	0,027	0,05246	0,007	22,25715
3565	25	80	0,097	0,0277	0,097	0,02704	0,067	0,03228	0,04	17,59353
3566	25	40	0,023	0,01909	0,023	0,01922	0,023	0,02016	0,03	6,1809
3567	25	70	0,04	0,01195	0,04	0,01197	0,01	0,01352	0,02	4,65002
3568	25	10	0,0	0,00277	0,0	0,00536	0,0	0,00823	0,0	1,62796
3569	25	50	0,02	0,02099	0,02	0,01963	0,01	0,01969	0,02	6,72607
3570	25	20	0,0	0,00161	0,0	0,00265	0,0	0,00438	0,0	1,25406
3571	25	60	0,03	0,02068	0,03	0,01997	0,03	0,01805	0,023	7,13878
3572	25	50	0,0	0,00122	0,0	0,00208	0,0	0,0028	0,0	2,02753
3573	25	30	0,0	0,00195	0,0	0,00413	0,0	0,00732	0,0	2,80032
3574	25	40	0,0	0,00178	0,0	0,00417	0,0	0,00594	0,0	3,26276
3575	25	80	0,173	0,01609	0,17	0,01618	0,133	0,02358	0,083	8,14718
3576	25	60	0,0	0,00178	0,0	0,0029	0,0	0,00453	0,0	3,96553
3577	25	70	0,03	0,00112	0,03	0,00215	0,03	0,00214	0,03	2,39266
3578	25	30	0,0	0,00302	0,0	0,00349	0,0	0,00471	0,0	2,00527
3579	25	10	0,0	0,00534	0,0	0,00724	0,0	0,01023	0,0	2,36251
3580	25	20	0,0	0,005	0,0	0,00703	0,0	0,0096	0,0	3,00346
3581	25	80	0,06	0,00095	0,06	0,00179	0,06	0,00269	0,06	6,18753
3582	25	40	0,0	0,00307	0,03	0,00443	0,03	0,00899	0,03	2,54825
3583	25	90	0,287	0,0008	0,287	0,00148	0,287	0,00208	0,287	6,13925
3584	25	90	0,58	0,04785	0,58	0,04571	0,41	0,06093	0,243	23,85741
3585	25	50	0,0	0,00408	0,023	0,00539	0,023	0,00888	0,023	4,58121
3586	25	10	0,0	0,00276	0,0	0,00454	0,0	0,00779	0,0	1,64584
3587	25	60	0,0	0,00353	0,013	0,0045	0,013	0,00691	0,013	5,09032
3588	25	90	0,537	0,03043	0,537	0,02937	0,32	0,04526	0,22	15,76704
3589	25	20	0,0	0,00234	0,0	0,00425	0,0	0,00736	0,0	2,21283
3590	25	80	0,1	0,00288	0,1	0,00235	0,1	0,00286	0,05	4,97118
3591	25	30	0,0	0,00211	0,0	0,0038	0,0	0,0066	0,0	2,72812
3592	25	70	0,05	0,0036	0,08	0,00447	0,08	0,00799	0,08	6,39108
3593	25	40	0,0	0,00187	0,0	0,00346	0,0	0,00596	0,0	3,16535
3594	25	70	0,0	0,0011	0,0	0,00124	0,0	0,00196	0,0	2,35926
3595	25	50	0,0	0,0016	0,0	0,00332	0,0	0,00481	0,0	3,64459
3596	25	60	0,0	0,00152	0,0	0,00272	0,0	0,0042	0,0	3,89375
3597	30	20	0,0	0,00526	0,0	0,0061	0,0	0,0078	0,0	3,78151
3598	25	80	0,09	0,00092	0,09	0,00169	0,09	0,0026	0,09	5,88421
3599	30	10	0,0	0,00948	0,0	0,01143	0,0	0,01531	0,0	5,36142
3600	25	90	0,317	0,00175	0,32	0,00259	0,357	0,00612	0,46	14,68899
3601	30	30	0,0	0,00712	0,0	0,00946	0,0	0,01229	0,0	7,92232
3602	25	90	0,27	0,00078	0,27	0,00135	0,353	0,00692	0,363	10,88186
3603	30	40	0,0	0,00643	0,0	0,00853	0,0	0,01142	0,0	9,0115
3604	30	50	0,0	0,00534	0,011	0,00484	0,011	0,00633	0,011	6,29479
3605	30	60	0,016	0,00354	0,016	0,00543	0,016	0,00725	0,0	10,45781
3606	30	70	0,002	0,00496	0,002	0,00608	0,002	0,00735	0,0	11,77799
3607	30	30	0,002	0,01246	0,002	0,01273	0,0	0,01407	0,0	6,59488
3608	30	10	0,0	0,02606	0,0	0,0274	0,0	0,03027	0,0	9,55473
3609	30	20	0,0	0,02353	0,0	0,02487	0,0	0,02768	0,0	10,74837
3610	30	80	0,044	0,00348	0,044	0,00429	0,044	0,00529	0,025	13,44401
3611	30	90	0,292	0,0018	0,292	0,0029	0,329	0,00945	0,313	15,41892
3612	30	60	0,034	0,00883	0,028	0,00861	0,018	0,00952	0,03	7,5522
3613	30	10	0,0	0,0005	0,0	0,00629	0,0	0,00675	0,0	2,68018
3614	30	20	0,0	0,00038	0,0	0,00317	0,0	0,00343	0,0	2,28877
3615	30	40	0,002	0,02021	0,002	0,01981	0,002	0,02089	0,002	12,59444
3616	30	50	0,007	0,01736	0,007	0,01806	0,002	0,0202	0,002	12,69773
3617	30	40	0,0	0,00037	0,0	0,00245	0,0	0,00242	0,0	3,44301
3618	30	30	0,0	0,00041	0,0	0,00527	0,0	0,00542	0,0	5,16949
3619	30	50	0,0	0,00041	0,0	0,00394	0,0	0,00408	0,0	7,18576
3620	30	70	0,0	0,00033	0,0	0,00146	0,0	0,00149	0,0	4,66835
3621	30	10	0,0	0,00037	0,0	0,00573	0,0	0,00402	0,0	1,47633
3622	30	60	0,0	0,00039	0,0	0,00328	0,0	0,00329	0,0	7,78871
3623	30	20	0,0	0,00036	0,0	0,00309	0,0	0,00311	0,0	2,29531
3624	30	80	0,0	0,00037	0,0	0,00204	0,0	0,00204	0,0	8,88885
3625	30	40	0,0	0,00037	0,0	0,00253	0,0	0,00238	0,0	3,44383
3626	30	30	0,0	0,00039	0,0	0,00513	0,0	0,00525	0,0	5,1883
3627	30	60	0,0	0,00036	0,0	0,00287	0,0	0,00307	0,0	4,30938
3628	30	50	0,0	0,00038	0,0	0,00373	0,0	0,00383	0,0	7,05652
3629	30	70	0,053	0,03247	0,053	0,0328	0,064	0,03224	0,069	28,92285
3630	30	90	0,0	0,00033	0,067	0,00172	0,067	0,00413	0,067	16,25663
3631	30	70	0,0	0,00037	0,0	0,00268	0,0	0,0029	0,0	8,47016
3632	30	80	0,0	0,00032	0,0	0,00112	0,0	0,00108	0,0	4,99359
3633	30	10	0,0	0,00911	0,0	0,01433	0,0	0,01684	0,0	3,62853
3634	30	40	0,0	0,00448	0,0	0,0057	0,0	0,00708	0,0	4,06325
3635	30	20	0,0	0,00896	0,002	0,01214	0,002	0,01629	0,002	4,81692
3636	30	30	0,0	0,0078	0,002	0,01087	0,002	0,01462	0,002	6,07543
3637	30	50	0,0	0,00624	0,002	0,00833	0,002	0,01137	0,002	8,11792
3638	30	80	0,136	0,04797	0,131	0,13095	0,186	0,04453	0,149	39,07449
3639	30	60	0,021	0,00376	0,021	0,00473	0,011	0,00903	0,009	5,00135
3640	30	90	0,43	0,04285	0,428	0,04117	0,52	0,06176	0,308	40,21083
3641	30	90	0,0	0,00034	0,067	0,00173	0,067	0,00404	0,067	15,97327
3642	30	70	0,023	0,00404	0,028	0,00489	0,021	0,00819	0,007	9,29879
3643	30	20	0,0	0,00846	0,0	0,00747	0,0	0,00651	0,0	4,56602
3644	30	10	0,0	0,01201	0,0	0,01524	0,0	0,01318	0,0	6,61834
3645	30	80	0,039	0,00572	0,039	0,00638	0,039	0,00747	0,011	10,96081
3646	30	30	0,0	0,01028	0,0	0,01263	0,0	0,0109	0,0	8,86365
3647	30	60	0,0	0,00445	0,0	0,0048	0,0	0,00444	0,0	6,50451
3648	30	40	0,0	0,00894	0,0	0,01159	0,0	0,01038	0,0	9,71077
3649	30	10	0,0	0,00041	0,0	0,00561	0,0	0,0038	0,0	1,48748
3650	30	90	0,195	0,0024	0,195	0,00307	0,195	0,00353	0,152	13,67996
3651	30	50	0,0	0,00782	0,0	0,01001	0,0	0,00921	0,0	10,29592
3652	30	30	0,0	0,0004	0,0	0,00502	0,0	0,00434	0,0	2,87
3653	30	20	0,0	0,00042	0,0	0,00606	0,0	0,00634	0,0	4,0194
3654	30	40	0,0	0,00041	0,0	0,00465	0,0	0,00473	0,0	6,21961
3655	30	60	0,0	0,00034	0,0	0,0018	0,0	0,00175	0,0	4,3742
3656	30	50	0,0	0,00038	0,0	0,00373	0,0	0,00398	0,0	7,2231
3657	30	70	0,021	0,01257	0,021	0,0131	0,021	0,01156	0,021	15,98228
3658	30	10	0,0	0,00041	0,0	0,0063	0,0	0,00667	0,0	2,70555
3659	30	70	0,0	0,00036	0,0	0,00273	0,0	0,00306	0,0	8,47449
3660	30	20	0,0	0,00041	0,0	0,00615	0,0	0,00606	0,0	4,08208
3661	30	80	0,0	0,00037	0,0	0,00204	0,0	0,00203	0,0	8,89044
3662	30	90	0,0	0,00033	0,067	0,00104	0,067	0,00239	0,067	9,4174
3663	30	30	0,0	0,00041	0,0	0,00535	0,0	0,00542	0,0	5,19024
3664	30	40	0,0	0,00041	0,0	0,00453	0,0	0,00445	0,0	6,22621
3665	30	50	0,0	0,00038	0,0	0,00374	0,0	0,00385	0,0	7,08569
3666	30	70	0,0	0,00033	0,0	0,00154	0,0	0,0019	0,0	4,7197
3667	30	60	0,0	0,00038	0,0	0,00329	0,0	0,00327	0,0	7,91911
3668	30	10	0,0	0,00045	0,0	0,00634	0,0	0,00626	0,0	2,70025
3669	30	20	0,0	0,0004	0,0	0,00329	0,0	0,00331	0,0	2,21658
3670	30	80	0,0	0,00034	0,0	0,00195	0,0	0,00192	0,0	8,86427
3671	30	50	0,0	0,00038	0,0	0,00211	0,0	0,0022	0,0	3,98295
3672	30	30	0,0	0,00038	0,0	0,00512	0,0	0,00509	0,0	5,19225
3673	30	80	0,069	0,02196	0,113	0,02393	0,113	0,02349	0,113	34,03719
3674	30	40	0,0	0,00039	0,0	0,00463	0,0	0,00466	0,0	6,18836
3675	30	70	0,0	0,00032	0,0	0,0021	0,0	0,00262	0,0	4,69626
3676	30	10	0,0	0,0004	0,0	0,0063	0,0	0,0064	0,0	2,69288
3677	30	60	0,0	0,00038	0,0	0,00328	0,0	0,00326	0,0	7,913
3678	30	20	0,0	0,00033	0,0	0,00308	0,0	0,00311	0,0	2,25895
3679	30	90	0,0	0,00054	0,067	0,00176	0,067	0,00412	0,067	16,25658
3680	30	80	0,0	0,00039	0,0	0,00204	0,0	0,00206	0,0	8,87702
3681	30	30	0,0	0,00038	0,0	0,00512	0,0	0,00521	0,0	5,25841
3682	30	50	0,0	0,00035	0,0	0,00224	0,0	0,00211	0,0	4,07915
3683	30	40	0,0	0,00039	0,0	0,00463	0,0	0,00462	0,0	6,31651
3684	30	60	0,0	0,00037	0,0	0,00324	0,0	0,00329	0,0	8,0016
3685	30	70	0,0	0,00038	0,0	0,00282	0,0	0,00277	0,0	6,15057
3686	30	90	0,0	0,00034	0,131	0,00175	0,131	0,00471	0,131	16,67552
3687	30	90	0,303	0,03264	0,338	0,0306	0,297	0,04032	0,29	49,4484
3688	30	80	0,0	0,00041	0,0	0,00205	0,0	0,00202	0,0	8,87904
3689	30	90	0,0	0,00033	0,193	0,00108	0,193	0,00325	0,193	16,0243
3690	30	30	0,007	0,05342	0,007	0,04482	0,007	0,04349	0,002	27,00416
3691	30	20	0,0	0,08729	0,0	0,08327	0,0	0,0759	0,0	37,01699
3692	30	10	0,005	0,10725	0,005	0,10412	0,005	0,09034	0,002	40,04124
3693	30	10	0,0	0,02705	0,0	0,02412	0,0	0,02829	0,0	5,6878
3694	30	50	0,009	0,0668	0,009	0,07145	0,009	0,06397	0,0	43,19503
3695	30	20	0,002	0,02342	0,002	0,02286	0,002	0,02769	0,0	7,02746
3696	30	70	0,025	0,06511	0,025	0,06215	0,025	0,05572	0,005	41,79368
3697	30	40	0,011	0,08886	0,011	0,08336	0,011	0,08235	0,005	52,95337
3698	30	30	0,002	0,02209	0,002	0,02201	0,002	0,02442	0,005	8,88759
3699	30	60	0,032	0,08282	0,032	0,07937	0,039	0,07528	0,028	55,56985
3700	30	40	0,002	0,02058	0,0	0,01984	0,002	0,02379	0,005	10,22169
3701	30	50	0,009	0,01499	0,007	0,01186	0,009	0,01287	0,011	10,40726
3702	30	70	0,025	0,01633	0,025	0,01598	0,028	0,01872	0,028	8,61611
3703	30	10	0,0	0,00043	0,0	0,0071	0,0	0,00669	0,0	2,65489
3704	30	20	0,0	0,00039	0,0	0,00344	0,0	0,00318	0,0	2,23291
3705	30	60	0,018	0,01626	0,016	0,01554	0,018	0,01822	0,028	12,88143
3706	30	40	0,0	0,00038	0,0	0,0026	0,0	0,00254	0,0	3,53837
3707	30	30	0,0	0,00038	0,0	0,00511	0,0	0,00514	0,0	5,0657
3708	30	60	0,0	0,00039	0,0	0,00193	0,0	0,00187	0,0	4,3819
3709	30	50	0,0	0,00039	0,0	0,00375	0,0	0,00386	0,0	6,99156
3710	30	80	0,147	0,03787	0,147	0,03995	0,149	0,03431	0,131	49,44366
3711	30	80	0,0	0,00031	0,0	0,00109	0,0	0,00103	0,0	5,09486
3712	30	10	0,0	0,0004	0,0	0,00625	0,0	0,00629	0,0	2,67079
3713	30	70	0,0	0,00035	0,0	0,00265	0,0	0,00263	0,0	8,3766
3714	30	90	0,228	0,00897	0,228	0,00888	0,299	0,01928	0,32	20,48377
3715	30	20	0,0	0,0004	0,0	0,00331	0,0	0,00324	0,0	2,25176
3716	30	80	0,115	0,01489	0,133	0,01549	0,129	0,01764	0,202	23,44018
3717	30	30	0,0	0,0004	0,0	0,00512	0,0	0,00507	0,0	5,12344
3718	30	40	0,0	0,00041	0,0	0,00447	0,0	0,00442	0,0	6,13354
3719	30	60	0,0	0,00035	0,0	0,00179	0,0	0,00179	0,0	4,43238
3720	30	50	0,0	0,00037	0,0	0,00373	0,0	0,00423	0,0	7,10553
3721	30	10	0,0	0,00648	0,0	0,00783	0,0	0,00708	0,0	3,85829
3722	30	70	0,0	0,00036	0,0	0,00294	0,0	0,00266	0,0	8,32102
3723	30	90	0,0	0,00037	0,131	0,00172	0,131	0,00688	0,131	16,22971
3724	30	80	0,0	0,00035	0,0	0,00195	0,0	0,00195	0,0	8,85097
3725	30	30	0,0	0,00984	0,0	0,00691	0,0	0,00588	0,0	4,56113
3726	30	90	0,0	0,00033	0,0	0,00135	0,0	0,00134	0,0	9,08381
3727	30	20	0,0	0,01044	0,0	0,01339	0,0	0,01167	0,0	7,52479
3728	30	90	0,363	0,0504	0,361	0,04947	0,225	0,07629	0,14	61,10496
3729	30	40	0,0	0,00855	0,0	0,01072	0,0	0,00998	0,0	8,53297
3730	30	70	0,0	0,00405	0,0	0,00393	0,0	0,00356	0,0	6,00888
3731	30	10	0,0	0,00041	0,0	0,00633	0,0	0,00636	0,0	2,69901
3732	30	50	0,0	0,00794	0,0	0,01032	0,0	0,00876	0,0	9,5176
3733	30	60	0,0	0,00717	0,0	0,01042	0,0	0,00798	0,0	9,63744
3734	30	20	0,0	0,0004	0,0	0,00574	0,0	0,00575	0,0	3,97733
3735	30	30	0,0	0,00038	0,0	0,00299	0,0	0,00297	0,0	2,87986
3736	30	40	0,0	0,00039	0,0	0,00447	0,0	0,00444	0,0	6,19525
3737	30	80	0,032	0,0095	0,032	0,01026	0,032	0,00925	0,032	12,4181
3738	30	50	0,0	0,00039	0,0	0,00373	0,0	0,00393	0,0	7,18157
3739	30	80	0,0	0,00032	0,0	0,00106	0,0	0,00109	0,0	4,9645
3740	30	10	0,0	0,00042	0,0	0,00656	0,0	0,0066	0,0	2,66819
3741	30	60	0,0	0,00037	0,0	0,00328	0,0	0,00331	0,0	7,8413
3742	30	30	0,0	0,00037	0,0	0,00292	0,0	0,00291	0,0	2,9685
3743	30	70	0,0	0,00037	0,0	0,00279	0,0	0,00275	0,0	8,37762
3744	30	20	0,0	0,0004	0,0	0,00576	0,0	0,00586	0,0	3,99587
3745	30	60	0,0	0,00034	0,0	0,00186	0,0	0,00174	0,0	4,35619
3746	30	40	0,0	0,0004	0,0	0,00462	0,0	0,00465	0,0	6,13197
3747	30	50	0,0	0,00043	0,0	0,00371	0,0	0,00388	0,0	7,04572
3748	30	70	0,0	0,00036	0,0	0,00278	0,0	0,00276	0,0	8,41854
3749	30	90	0,0	0,00032	0,0	0,00079	0,0	0,00074	0,0	5,1774
3750	30	10	0,0	0,01244	0,0	0,01667	0,0	0,01513	0,0	6,12086
3751	30	90	0,0	0,00035	0,067	0,00177	0,067	0,00403	0,067	16,15011
3752	30	20	0,0	0,01136	0,0	0,01524	0,0	0,01391	0,0	7,0155
3753	30	90	0,326	0,0424	0,437	0,0391	0,43	0,04554	0,382	30,39524
3754	30	40	0,0	0,00867	0,0	0,00719	0,0	0,00597	0,002	5,03167
3755	30	80	0,0	0,00037	0,067	0,00261	0,067	0,00606	0,067	15,42553
3756	30	30	0,0	0,01034	0,0	0,01397	0,0	0,01238	0,0	7,80669
3757	30	50	0,0	0,00821	0,0	0,01038	0,0	0,00998	0,002	9,43644
3758	30	60	0,0	0,0077	0,0	0,01045	0,0	0,00955	0,0	9,95036
3759	30	10	0,0	0,02694	0,0	0,02732	0,0	0,02715	0,0	8,09443
3760	30	90	0,184	0,00396	0,182	0,00438	0,184	0,00517	0,177	9,59976
3761	30	20	0,0	0,02362	0,0	0,02459	0,0	0,02487	0,002	9,32386
3762	30	70	0,0	0,00644	0,0	0,00786	0,005	0,00785	0,005	15,95388
3763	30	80	0,007	0,00587	0,0	0,00694	0,007	0,00736	0,007	17,00629
3764	30	30	0,005	0,02377	0,005	0,02305	0,005	0,02569	0,007	12,29268
3765	30	40	0,007	0,0219	0,007	0,02124	0,007	0,02449	0,007	12,0263
3766	30	10	0,0	0,00044	0,0	0,00642	0,0	0,00639	0,0	2,7103
3767	30	60	0,039	0,01478	0,039	0,01512	0,039	0,01599	0,039	11,92683
3768	30	50	0,023	0,01641	0,023	0,01635	0,028	0,01783	0,014	13,41701
3769	30	20	0,0	0,00054	0,0	0,00663	0,0	0,00831	0,0	4,07844
3770	30	40	0,0	0,0004	0,0	0,00438	0,0	0,00249	0,0	3,72559
3771	30	30	0,0	0,00042	0,0	0,00581	0,0	0,00544	0,0	5,27176
3772	30	70	0,039	0,03395	0,039	0,05049	0,041	0,05906	0,053	16,36982
3773	30	50	0,0	0,0004	0,0	0,00383	0,0	0,00385	0,0	7,32108
3774	30	60	0,0	0,00042	0,0	0,00415	0,0	0,00358	0,0	8,12959
3775	30	80	0,195	0,01956	0,191	0,02094	0,129	0,02469	0,17	16,78454
3776	30	10	0,0	0,00041	0,0	0,00628	0,0	0,00633	0,0	2,6665
3777	30	70	0,0	0,00034	0,0	0,00178	0,0	0,00261	0,0	8,35975
3778	30	30	0,0	0,00036	0,0	0,00289	0,0	0,00302	0,0	2,91622
3779	30	20	0,0	0,0004	0,0	0,00577	0,0	0,00576	0,0	3,91101
3780	30	80	0,0	0,00037	0,0	0,00204	0,0	0,002	0,0	9,02489
3781	30	40	0,0	0,0004	0,0	0,00443	0,0	0,00443	0,0	6,145
3782	30	70	0,0	0,00036	0,0	0,00262	0,0	0,00262	0,0	5,52843
3783	30	50	0,0	0,00041	0,0	0,00394	0,0	0,00408	0,0	7,31314
3784	30	60	0,0	0,00035	0,0	0,00181	0,0	0,00177	0,0	6,91722
3785	30	90	0,0	0,00034	0,129	0,00193	0,129	0,00428	0,129	15,39304
3786	30	10	0,0	0,00042	0,0	0,00644	0,0	0,00632	0,0	2,56678
3787	30	80	0,0	0,00034	0,0	0,00194	0,0	0,00192	0,0	9,05188
3788	30	20	0,0	0,0005	0,0	0,00691	0,0	0,00623	0,0	4,35537
3789	30	30	0,0	0,00039	0,0	0,00514	0,0	0,0051	0,0	5,00431
3790	30	40	0,0	0,0004	0,0	0,00469	0,0	0,00444	0,0	6,49878
3791	30	50	0,0	0,00041	0,0	0,0039	0,0	0,00404	0,0	7,26314
3792	30	60	0,0	0,00042	0,0	0,00343	0,0	0,00403	0,0	7,89028
3793	30	10	0,0	0,00042	0,0	0,00663	0,0	0,00669	0,0	2,22569
3794	30	70	0,0	0,00048	0,0	0,00295	0,0	0,00281	0,0	8,56386
3795	30	90	0,0	0,00037	0,193	0,00182	0,193	0,00971	0,193	16,04512
3796	30	90	0,375	0,02279	0,37	0,02337	0,246	0,04006	0,237	38,30571
3797	30	80	0,0	0,00036	0,0	0,00206	0,0	0,00203	0,0	8,89426
3798	30	30	0,0	0,00037	0,0	0,00289	0,0	0,00287	0,0	2,84373
3799	30	20	0,0	0,00039	0,0	0,00575	0,0	0,00574	0,0	4,04802
3800	30	40	0,0	0,00039	0,0	0,00444	0,0	0,00445	0,0	6,1657
3801	30	80	0,0	0,00031	0,0	0,00106	0,0	0,00103	0,0	4,90514
3802	30	50	0,0	0,00039	0,0	0,00373	0,0	0,00389	0,0	7,02455
3803	30	60	0,0	0,00036	0,0	0,00328	0,0	0,00329	0,0	7,72635
3804	30	70	0,0	0,00039	0,0	0,00301	0,0	0,00313	0,0	8,31553
3805	30	90	0,0	0,00036	0,131	0,0018	0,131	0,00716	0,131	16,21882
3806	30	20	0,0	0,01326	0,0	0,0134	0,0	0,01336	0,0	6,29328
3807	30	10	0,0	0,02517	0,0	0,02552	0,0	0,02548	0,0	9,48474
3808	30	90	0,0	0,00044	0,131	0,00211	0,131	0,00731	0,131	16,34662
3809	30	30	0,0	0,02006	0,0	0,02164	0,0	0,02175	0,0	12,61971
3810	30	40	0,002	0,01745	0,002	0,01875	0,002	0,01876	0,0	13,05867
3811	30	10	0,0	0,00043	0,0	0,00667	0,0	0,00665	0,0	2,65578
3812	30	50	0,0	0,01636	0,0	0,01753	0,0	0,01754	0,011	14,08975
3813	30	20	0,0	0,0004	0,0	0,00574	0,0	0,00579	0,0	3,97117
3814	30	70	0,055	0,01362	0,055	0,0137	0,03	0,0119	0,034	15,37871
3815	30	30	0,0	0,00039	0,0	0,00507	0,0	0,00517	0,0	5,20657
